matricula,rg
2025018355,db699269.bee
2025016186,dfcd7a54.7d7
2025024607,109f2334.9b5
2025036015,d7088389.b73
2025005753,911f7a05.353
2025025733,47495a9d.d54
2025000822,f1edff85.759
2025033540,3ed5e997.39a
2025020890,c937a65a.1e7
2025049632,8eaa20b4.33a
2025000229,a7ebf4c9.ed1
2025009885,6283e05d.93e
2025007378,33198a6e.eed
2025019622,ed899562.926
2025022491,155f36b9.f7b
2025007635,84cfd391.fe5
2025017147,22727652.35e
2025013267,cc49dd78.59f
2025033071,8cd50af7.b0a
2025033663,1cf62066.dc7
2025000786,cef29a95.88b
2025027976,af6f6707.57e
2025019995,03b35fc5.59f
2025029152,2b8ea72c.e5b
2025047056,ea0e0e4a.2b8
2025029457,c8ef2c0a.f36
2025019294,bcc87aec.934
2025035853,f2523fef.6e7
2025012977,1a711672.eaf
2025016208,d8e6ceb7.c56
2025014241,1cbc6995.28d
2025007545,7d2816a6.f45
2025042186,1c25846d.b91
2025033690,56b703cd.4ba
2025001717,f789e100.cd4
2025043433,f48ed36a.181
2025042023,3dcc842d.1bd
2025032200,8fb73153.20e
2025028130,800aea54.965
2025046560,b469eb6f.66a
2025048722,85083e9b.762
2025029215,0116054d.442
2025043441,05168846.0fb
2025030775,911931d9.b88
2025027076,08a3ce42.0b7
2025010658,f9cc5e25.d12
2025036249,04f0714d.b57
2025027441,25a2887b.c07
2025001375,fb7be0da.0c8
2025005613,b12b8cf4.243
2025024036,1fcb53a6.06c
2025014614,5163a6b7.eae
2025046574,7f07a218.d5f
2025047531,2317c0a5.017
2025010676,17c2fe15.5f0
2025048012,7d0dea03.88a
2025016850,2d27e531.2af
2025031249,c605869a.e80
2025019230,3082747f.407
2025046804,cec41337.606
2025027406,e79bf104.1c7
2025019213,d274788b.b62
2025027317,d06b7e04.127
2025020909,188f601a.3ff
2025014579,3bba4fc3.395
2025025346,16235931.bb1
2025008423,b65e9ff2.f10
2025033893,7f0cbd2b.f89
2025006066,62d5c7e5.b2f
2025007130,9b187b0b.93e
2025027060,9fbfe3a6.d2b
2025015261,1436f621.2db
2025027299,5f1ec8d5.6b9
2025045681,07bd758e.463
2025007134,1c583a30.7b8
2025039780,5de79bc7.7d7
2025042195,6c7796f5.650
2025041273,66932c9e.baa
2025031474,48376437.107
2025027765,3e1779a1.340
2025040058,c019dd1a.299
2025035567,f3b015ab.90a
2025030653,ed243320.3e8
2025028252,4547a385.4e5
2025004541,7318d7f6.d3d
2025008434,7c1045d9.867
2025009412,f7dc67f8.9f0
2025039728,2939cd4f.d5b
2025001284,f5b12598.0a2
2025043873,83f93258.a89
2025031225,57607d2f.00f
2025035095,d5c2446e.62b
2025023352,5ecdd4e3.906
2025019703,77484677.c8e
2025036378,e6b62ed5.e72
2025047615,e78e97c8.af7
2025030285,5ba23af6.54a
2025035134,407248c5.0fc
2025015396,c30dbcfc.52e
2025024638,d56bf49a.30d
2025013329,66e78921.fdf
2025008389,c35e010a.dac
2025012929,5c3bccc4.d13
2025008178,a1129936.2b5
2025010678,ea8959c6.d71
2025026792,5ca17c43.a2f
2025029515,78af09a5.b81
2025048200,4eb7ed11.0d5
2025007484,03075bfa.2b7
2025021185,109047ab.a87
2025024361,bfe4d0df.047
2025017749,ba32f617.f0b
2025015875,1a7e494d.f2c
2025014578,e62e25f5.567
2025002474,fa418c23.54e
2025027205,cc4ecdd1.d32
2025007599,10e343c9.d33
2025042132,9ecd6134.f6e
2025037510,6811fee8.5b4
2025025984,ec24396c.301
2025026151,a86272ec.502
2025040449,ecd56faf.a1b
2025011383,9054e917.453
2025021945,e2a2817b.457
2025010843,a799d7a8.c95
2025015331,62852173.2a7
2025002047,02faeed2.105
2025026129,4040d0a9.a96
2025005274,37bf7b2d.316
2025020795,6a6b5d3a.fe8
2025045159,60e3806c.eeb
2025021314,d1f256a7.daf
2025045148,e352a286.fad
2025028638,f3de5e26.a8a
2025043130,e2ea7635.470
2025045902,2f47a84d.76c
2025045241,506fd25e.61e
2025017074,6382008a.418
2025035601,eeb25d43.bb4
2025022485,c7d4e563.fe0
2025049873,58385db2.7bc
2025035830,526d682d.8ef
2025037947,77e95c30.e08
2025004264,aa99cd23.8dc
2025001593,7c12ea2b.e6a
2025034296,5ee33bc2.fcb
2025002392,1dcf9b2b.98d
2025038929,62ca8746.d50
2025044609,b532a8f2.085
2025017330,69764f57.986
2025038107,3deec55c.545
2025024911,59ac91e3.aa2
2025027455,9221bd05.3cb
2025019443,2dbaa79c.d7f
2025006491,964b5fe8.440
2025022548,96453917.28b
2025002370,94cb3065.6a8
2025019224,73f1ae7b.f97
2025012183,58c896e6.6c5
2025007066,f40dbfcc.be0
2025037391,eb3f50c3.90c
2025046578,29be09ef.f73
2025021206,4126d022.4f5
2025049349,23ffbc13.c77
2025026349,1d5a6a9c.f47
2025037988,7391b029.794
2025038122,0ff9ea8e.97f
2025016616,18543e7d.244
2025036953,907ef2bd.67f
2025008333,a00430c9.353
2025042501,f72e2185.1b4
2025017288,17b9f7c3.a41
2025035811,62225547.33e
2025003742,3bbc4b9f.4a5
2025005517,425746a6.be8
2025010216,63a0d5d2.bca
2025004236,944bd048.78a
2025023282,d5dd2f00.d56
2025017953,b986d1ad.b6f
2025013458,5db5894e.67b
2025030711,3989958f.3e8
2025043360,0bfbb939.b39
2025047131,5ac46ab5.645
2025020874,57c2bdc0.26b
2025006451,e7222532.151
2025014880,30612b71.9f2
2025038927,426e6255.388
2025049089,d5afd7a8.5de
2025033312,2aa85258.2d6
2025035350,9cbf7b8d.ec6
2025034314,431dcf58.45f
2025010350,5c19a856.685
2025001757,3e1a4c22.429
2025007634,185afe7d.cad
2025011081,22fc512e.3f2
2025042029,de97a0eb.be0
2025037014,0281a94e.693
2025030595,ce12792f.ac4
2025008720,f2dc62d2.86a
2025039622,6990ca93.89c
2025046542,7e5c3f6f.f0b
2025046717,6722fac5.a7d
2025037949,2aa18eda.55d
2025045924,a86ba63d.c01
2025014622,27042444.f79
2025044895,3d9e6f40.a76
2025029798,8ab05bb9.68a
2025013830,56b57ce4.226
2025033710,1447e43e.071
2025040042,c9c983eb.136
2025016665,23f24ce5.619
2025028436,da10b906.00b
2025016667,c3a8f59c.6e7
2025021048,31a7b6e2.be7
2025014470,b7e535c2.43d
2025002805,3db41b46.ea7
2025007565,7828e8f7.75a
2025023228,a004cd56.ab7
2025011204,042a7152.7fb
2025007421,81118e35.668
2025010976,aad10904.ba3
2025020951,b285be70.2d4
2025026738,4cb581f1.7d6
2025012614,b416b5e0.1f9
2025023904,4040d89a.ba9
2025017774,4d7e254c.003
2025018689,39684100.6d1
2025030063,6c82b920.996
2025040616,c97b246f.074
2025047465,cabf532f.4e5
2025019248,04ac8705.8f5
2025016083,2fac9560.331
2025021229,2bec610a.b27
2025032270,a9dfd962.293
2025009580,cf775802.d80
2025038026,d5459260.ddf
2025032806,2358a32e.8bc
2025029156,4eb63431.4ba
2025032693,471e4bb7.260
2025012035,8fbbf2ff.6b1
2025017791,bf5d9e5e.c53
2025045207,3a855cf2.bca
2025041668,2ecf9f6b.419
2025045164,a3b23b35.802
2025043412,6ecf036c.85a
2025018699,00b5e833.11b
2025042633,c4116c11.0bb
2025008801,e816f167.a04
2025036258,064ad622.188
2025044693,6b07c3c4.c49
2025013176,bb6ec281.b7a
2025038930,e16042c1.d48
2025013499,3398d068.fb5
2025041738,a851a5cb.34d
2025015719,b850e9b8.ecd
2025012534,b3f205a9.df6
2025031808,896ddd3e.f1d
2025036099,63f3ee19.0b8
2025025714,a7e63d06.6ca
2025012799,32e61e40.560
2025005691,6679825a.28a
2025027762,d10d7146.bda
2025023849,3cfa0f3f.142
2025015298,e1b16f61.a90
2025019306,7f1f0fef.3db
2025044920,16bf9ce0.353
2025012181,73a063b5.2cc
2025019089,6223d7a9.ecf
2025036169,65fcfb7c.a32
2025035021,9e7e79f7.a7b
2025049732,3197d82e.66b
2025038904,c7eaba6a.83c
2025030997,60b0c82f.f30
2025024015,d7119615.913
2025006566,67625d30.8b9
2025004749,d3e579aa.b98
2025011657,2fbdae07.a5e
2025015366,e394ec8e.604
2025029539,7982234e.b66
2025028342,3e3feed2.7fc
2025047934,b7fb8c6d.168
2025026823,aafed65d.7f5
2025022098,e6762809.dbe
2025014307,4ee6dff9.5e7
2025009893,96486e6c.aea
2025049164,1384f379.6e5
2025029493,b593ac89.76c
2025003407,33348fa1.ceb
2025024338,3855c246.7b9
2025027045,08a44485.e58
2025030320,059a9e21.96a
2025024977,67d5cefd.8c4
2025036314,8707a766.782
2025021784,f81bfc9d.8eb
2025046649,0a534f62.422
2025001255,7b37e6c0.5df
2025037587,fa505077.7ba
2025017673,4d392f62.ee3
2025046999,9a82de4f.f22
2025009684,abf66d3c.3ab
2025036752,19e6bab8.756
2025035884,6bd04c20.00e
2025031244,e4434ffd.2e0
2025010061,b3f1d9aa.480
2025047642,aca0d2a4.430
2025038134,3310f8b7.200
2025020429,4904001d.8d5
2025044551,34793ef0.b01
2025034666,22d35619.0ca
2025024227,311f69ae.71c
2025009005,002fe47d.dcb
2025012610,f034c94d.112
2025007608,a2fa9496.905
2025016398,79d882b5.bea
2025007955,441ee685.bf1
2025019158,b594cc54.cd3
2025036949,acd4b27f.d2a
2025010793,0dbfca6a.fb6
2025045549,f1eee847.dd5
2025026908,771cd7c3.962
2025001962,df0b15c2.7dd
2025047098,84acc340.e4f
2025031702,907ffde5.bf5
2025018483,6985200e.2c6
2025016651,822e3f92.1e3
2025038625,8ad0e0ea.ad7
2025035839,7dd5b074.6a0
2025009041,e5bc7371.a24
2025027899,19e0b998.18d
2025047919,554b35f6.f41
2025018069,5b96cf45.f69
2025021494,4aa077d3.78a
2025045577,ee7f51ce.d84
2025034027,2b222eb5.a5f
2025017316,122a85de.61f
2025036736,e5ddcd62.395
2025027428,12edccca.312
2025004841,b52a32e2.5ec
2025019531,a79b0390.d5d
2025003751,f34ec2a3.12e
2025000361,dfa6bded.14d
2025037876,321ccb20.675
2025016937,2e73031f.952
2025014292,f49ff5e5.299
2025012811,04135fd4.738
2025009722,9fe5647d.499
2025027506,bc97ed0d.e7b
2025011221,446f2aba.e17
2025046708,7f2292f4.a83
2025000133,2ae569cd.b6b
2025012831,3afd9b61.625
2025042198,c4856349.0aa
2025029463,7d89f614.01a
2025022584,fabb61ad.d20
2025045154,a51d01d7.a98
2025009592,173e49e5.fc7
2025032227,9e7270cf.a2d
2025043347,8725692e.b95
2025019129,0fac0570.f15
2025002389,91bc07a1.466
2025038546,2ce38339.10d
2025019867,39a7fdac.b59
2025016824,6de721c6.dac
2025018285,0aa7dbd3.90d
2025004149,0fd27606.8f3
2025007434,1028a128.f0a
2025011604,4386a500.72e
2025022797,7ea1b782.d15
2025027689,85f528f9.5c5
2025045035,0e5b7c35.044
2025035924,bb43051b.f8f
2025044847,9d85c63f.19f
2025049579,e1b43404.c86
2025017546,a0238f14.ee1
2025023660,466777b9.106
2025049335,1e6a2f27.002
2025036750,1be5dc3f.971
2025014892,368444d5.bca
2025005507,2ed5fe41.c1c
2025037936,f1e5edc3.38c
2025019892,be9b82f1.3dd
2025046266,6b1bea34.747
2025000368,bd6d3946.306
2025001790,01e2acfe.a2a
2025017905,176820ec.a09
2025043028,b0c57b52.f56
2025046153,481132d6.a98
2025006796,f614942f.b50
2025022407,227b6d98.f27
2025048240,2cd5c8b3.051
2025030242,a23e30de.acb
2025031659,7a89610d.fd1
2025045789,c02439bf.2d3
2025010722,7bd39c71.c03
2025042869,d34adb33.a27
2025028531,c1ec2a02.c7f
2025024595,aa2ddf5d.8e4
2025001968,5c6be5d6.b95
2025003202,2547d5fb.263
2025036767,c36abf27.983
2025029339,2ffe2580.e69
2025013051,c3fc519d.73c
2025033223,ca03115b.cde
2025015415,24480ccb.fb1
2025010611,530b668b.8ed
2025038763,7067f845.89d
2025007756,18e7995a.652
2025040339,07ca4445.78a
2025002607,8666eece.7d6
2025026020,309a06ff.ab1
2025032885,65616565.55a
2025039040,04176411.2d8
2025041040,81823773.c8e
2025021622,3feff44c.ad5
2025042033,1b695563.676
2025015484,da4b7fe7.5b3
2025016776,8a4c6a2c.d34
2025019343,452fdd46.1b4
2025030963,69b8b16e.ad3
2025032323,70b72ac1.c75
2025005153,5df732a7.518
2025036737,1c556370.c1b
2025015432,ac9f3efc.d14
2025001205,66addf9a.6c1
2025015017,2c99cf87.703
2025000119,7d909c76.a0a
2025008563,5f269fbe.f4c
2025010696,1ba6a162.562
2025048944,2dc5dfea.ba3
2025001264,db6bab6c.8e3
2025030176,2f6e99bf.8b4
2025016183,24999511.ca5
2025043730,cbace1e4.351
2025029566,a0cac7e4.78d
2025006645,319fe233.a62
2025016091,9624074e.e8c
2025029865,f21164e6.cdd
2025049282,7dad4b95.790
2025048677,4c97de17.b17
2025042552,1be1221b.1a2
2025049588,1b45bb0e.3c4
2025039999,606ea284.f49
2025048444,008a809c.581
2025008407,79861365.38f
2025026034,94166c87.985
2025026390,a750354f.1fa
2025003726,a69ac454.576
2025011851,fbbaa056.b8f
2025001123,735c77f6.fc8
2025017660,fb920df6.8f2
2025044676,dd3e8160.8cc
2025023230,ace4a896.ff0
2025025083,a4c0e1f9.f0c
2025000851,69557f50.337
2025012043,5532cbb9.904
2025037799,932a4cd6.d06
2025008854,59990e5d.0fb
2025005009,56740df7.29b
2025016702,10920886.557
2025042037,8cec283c.201
2025019956,fc5da8dc.f66
2025010981,0cdcfae5.f2c
2025014639,3f170b81.0c7
2025048996,ae8f1ae2.dbd
2025041625,ecd196ec.277
2025040954,9ab0e643.535
2025015159,330dbb0e.aa3
2025000572,ee2b50d0.052
2025048251,b2cba8ed.0d3
2025029246,9eaabe82.1b5
2025033559,ba4d15da.7cd
2025045802,da3642a8.da7
2025021293,052b5872.34e
2025033542,adcc57d0.052
2025021097,8df351ad.1f7
2025025300,1b4e2ef7.86b
2025011944,c775c82d.2db
2025045654,ea4cde26.e39
2025011084,a52667e8.ba1
2025023730,3359aafa.801
2025033993,223a9d99.f8e
2025004755,f6e49236.a79
2025049369,eda22cab.544
2025026563,c9ad841a.8fc
2025047112,298198fb.336
2025047307,90f97fdf.0d4
2025043061,f1a041e1.cad
2025038776,6d4a596e.5d7
2025016838,9ef16f9b.020
2025048773,526d1f5c.ebf
2025011534,6d4705a3.ba5
2025031273,54f4a79e.1b7
2025042394,4022de36.3f3
2025016432,d0faa7ad.8c5
2025012877,d19956aa.197
2025022033,1062e332.b60
2025045306,54492068.df2
2025045529,ada60bf6.937
2025021155,05a6058b.a33
2025033723,06e605d1.180
2025025055,fbe08b27.fcf
2025029693,609ee648.e6a
2025040247,413ed87a.34f
2025044266,f48f14d4.408
2025046948,86694159.2d2
2025014213,be3be15d.571
2025016893,54dfde60.f91
2025029228,ed506ff9.f14
2025017620,6aff8522.34d
2025024683,ade21182.187
2025021177,c448ca19.feb
2025040900,8354c018.dfd
2025039445,c069c257.ee5
2025021114,77d9bfbe.c87
2025012060,ee2e3160.72b
2025049490,f921b4f7.8b4
2025039701,506010ab.b6d
2025041620,79472b1b.0a0
2025023256,b8d7c72a.380
2025010099,cff1f336.a42
2025049534,15bf849a.e67
2025044915,d24bf558.81e
2025036677,badf45c8.388
2025009698,3c8ba6fd.c13
2025031286,b328768d.559
2025037442,e34418f6.2ca
2025025087,bf1f1e21.488
2025018327,08c4314e.f47
2025008692,516ce0e1.f07
2025035192,03cdc7ab.d70
2025048404,835d13a8.f60
2025011690,a9070c67.641
2025013080,9d3eed2a.7c8
2025040650,53fe6b16.bf3
2025045509,5765dd4c.8b1
2025045884,5380fd97.624
2025041182,a0c51c88.897
2025041211,bb47089d.811
2025022402,adac1c07.1b8
2025029550,93220ac0.175
2025010050,6c7f4f79.1e7
2025048040,b69fbcc3.802
2025014361,82dc40cf.218
2025040418,9c905c81.864
2025040825,62acd90a.402
2025025460,55285bc7.0d0
2025003544,37001056.669
2025020030,f11f91a0.c7b
2025007020,45f15607.d85
2025034166,4085d781.4e9
2025017609,6536c2ef.f70
2025019629,56ccdcf5.7bd
2025016266,7fd1641b.e6c
2025019784,67b73ad2.2d1
2025042776,50770aa3.d51
2025019610,c894e117.fac
2025049935,779971ba.f24
2025038492,65cb5905.88c
2025032569,1025af17.ab9
2025006387,9e39b7e9.e4b
2025008456,fc198f5e.fdc
2025000627,19c98151.bfe
2025040314,0fcaa86e.fd1
2025034163,7c9cd11b.24f
2025002790,d78c7b00.a0b
2025006859,cb9bc987.770
2025045384,d514e2eb.d17
2025012169,e805288b.290
2025015515,df1893cd.ac3
2025038294,2fd67fc0.f80
2025007400,b02839fe.925
2025028707,75119754.bcd
2025032862,670f4b6e.034
2025023488,1009b888.393
2025049308,fdc579fe.486
2025034386,dadc2f06.c1d
2025038269,c47b7d76.61d
2025011268,68d0a3b6.cf3
2025038063,a8d59ebc.0dc
2025046946,e6d91124.f93
2025036704,6a9fbf8b.e57
2025032656,5cc511b4.b85
2025013831,48a31747.e60
2025019321,66846aba.938
2025028362,56956d92.0c3
2025014919,c2ae7d63.7c3
2025004021,8eb8d286.01d
2025030193,038abf2e.d67
2025027764,3053d893.3bb
2025026407,7fca6b1a.6d5
2025047303,09ea5ef6.e3b
2025048314,52613665.c01
2025026229,166e07f9.739
2025037854,a17ded01.375
2025049374,ecd04f32.34f
2025047968,331337c6.769
2025013452,6370439c.85a
2025017703,af86cff5.17d
2025023503,e8be3f57.c44
2025017086,b21b793f.ab3
2025022151,e3d19b1f.af9
2025038947,0b37486d.272
2025016032,5d3fad08.7f8
2025033318,076b64ad.7b0
2025028441,7fec7741.18f
2025021689,48dddad5.756
2025003462,382745cd.5e5
2025034451,0817b597.e74
2025007798,80767ee0.4be
2025049832,9999ddbd.f14
2025047294,bb44c27b.42d
2025017229,d55ab8e0.0ee
2025011102,3142785c.9b3
2025047393,3a5908e4.60e
2025007125,ae3a50d9.e50
2025030441,b101be25.d27
2025009699,c699a3c1.c0b
2025045282,c2397451.b46
2025010790,2befaa05.08f
2025019816,60b423bc.b18
2025037483,5f0aa59b.1e6
2025015543,bacea964.86a
2025029453,e420be10.6b4
2025017221,3123fe18.16f
2025027490,036f90de.23f
2025027179,e0d8c064.f40
2025028953,ac5c7d76.8b2
2025027291,9cf6146f.72b
2025037924,e945921e.85d
2025031147,91c398a2.c0c
2025019891,9a88e46c.837
2025035410,09456b87.d30
2025019261,67f728fd.9cc
2025017110,8182786a.806
2025040944,49f3bc48.8a9
2025026852,a85e7f4f.7d2
2025036047,efbe0c0e.0fe
2025047517,4b065148.2d2
2025042493,0cf6303b.b04
2025021091,f4e166ec.ab1
2025018220,dd4b2906.be8
2025015538,680bdeb2.73b
2025005457,d8b8bb28.738
2025021802,1dbccd86.0a4
2025024687,7c2b24eb.582
2025030256,de0456d5.816
2025025373,5bade11b.e22
2025010520,c9ebdaaa.0e8
2025028089,0bf24de7.750
2025020203,99198793.c7e
2025045537,b966af46.42f
2025022856,fc47be80.7ce
2025003551,bf6160ba.d8a
2025011286,853a42e6.91b
2025008993,de190500.2c5
2025021539,8db2b990.f62
2025027926,6dc6c806.7fd
2025020063,67f7a50d.065
2025017037,92e7e9ba.00a
2025001760,7c0686b7.e9c
2025003166,c668d87a.dce
2025004532,2d3879f0.cf0
2025048505,e7f9e1c3.6c3
2025030872,506aca47.b71
2025041899,94642ba8.2f1
2025008087,422faa6d.a38
2025006587,489584db.b14
2025005937,a1c09f9c.56f
2025048432,0b579030.761
2025001249,0492b815.f36
2025015915,eb669db8.3a6
2025022481,885f17ff.9f1
2025004205,9f3fc975.0cc
2025004404,e8fbec3d.b3e
2025020306,328fb54f.cfd
2025025753,9548dc6c.5b4
2025010366,de02d121.99d
2025005358,24f8598c.54f
2025029573,e35e9433.667
2025002871,12978531.a7c
2025044278,43f23435.710
2025000404,77b3ef32.27b
2025037645,7a7b07d3.a83
2025022041,42fea798.591
2025017802,3778a6f1.740
2025004546,9c9353c1.c78
2025022825,d5ef2a85.362
2025022655,3440d66e.548
2025009583,5d6d6702.3f8
2025011437,95e04714.bf4
2025006984,e83f74c8.e06
2025042228,740f8348.6ea
2025001878,0ac1c668.21f
2025018337,ed8c24d0.249
2025032563,cad1ea22.a2d
2025028988,7ea2c484.d33
2025033930,992a0a2f.bc4
2025015748,4ae1b336.f65
2025025086,3810664e.ee8
2025021910,054fba22.540
2025047404,b7f656af.046
2025032481,af075984.84a
2025024807,b2f2e32a.c87
2025040114,7c1a2548.c96
2025032165,5661f8cf.45b
2025017675,88f7d15a.900
2025010376,a39f2f3e.a11
2025013893,d9f9c888.66d
2025021748,1bc09d4c.92b
2025020851,3f24a748.b3a
2025016364,b2f72103.862
2025045076,3e56e968.429
2025031928,d01f4c60.c63
2025017677,05db6c73.fce
2025043369,ee5ff0ae.495
2025019645,b11edf60.111
2025040242,b0b744eb.cb3
2025038982,df6d5741.486
2025037633,2461c258.7c1
2025004871,f45ff1dc.73a
2025041979,a232425f.52e
2025037055,79e5ac2e.9cf
2025007178,d8c3a830.158
2025014801,6133da27.1ae
2025017558,8c14ef01.248
2025044769,ce39c6ad.f05
2025017925,05bf94f7.7d6
2025037620,f7e79781.da1
2025012602,fcca01a3.f2a
2025041951,4a21dfd5.328
2025022213,d14e6c8d.8c3
2025022831,d67c46cd.7b3
2025049062,74a8b1f9.a51
2025046565,11b086a8.f77
2025014435,47cfeb01.f39
2025009707,0bde18dd.4b9
2025015848,e6dd9f85.3d9
2025026359,a8417781.667
2025013955,9900ffb1.9d9
2025046871,f0569ce8.c81
2025019690,8326a744.e3b
2025032875,bb54aa29.b8a
2025030813,f612193f.ca1
2025041632,1dce5e11.25d
2025037983,e7a45bfe.db6
2025018494,3e09a5eb.784
2025048790,220c8d31.a12
2025026121,417cd75f.0f6
2025009520,7f9c66fb.261
2025043774,30edb8b4.4de
2025031044,a01cf21c.8db
2025044376,73ec14d0.200
2025036769,988eb849.3f5
2025018984,afad57b1.7d1
2025038067,7c815d8a.304
2025039271,2f3e4c26.227
2025041670,7af8ed59.27f
2025049808,de1c383d.921
2025003171,b7bcbfcb.c00
2025000184,8050101f.23b
2025016254,a0cbb773.c43
2025017035,90f56c85.2ca
2025029568,66503113.8b4
2025009633,11ae1501.675
2025010513,0f8a658b.bfa
2025012177,69b12322.41e
2025035068,ef2febe8.6b6
2025048897,4e2839dd.d15
2025036290,6c5339d2.50d
2025002648,6a528efe.724
2025026840,034fc877.4aa
2025032074,b96d9975.e0f
2025037047,0da0c6dd.468
2025001160,4764c639.c42
2025034356,facfbe35.ca9
2025028818,76841a45.419
2025037789,5086b8ec.358
2025026062,d0926e47.995
2025009920,445d50a7.94c
2025000382,a2947adb.a62
2025031604,1dba4d25.ba7
2025044938,fb987bb8.27d
2025003447,a7e643fb.3f2
2025029268,41912643.caa
2025024913,d1418b29.54a
2025005013,be9afc4e.2a8
2025002512,0f338cb1.da1
2025031514,2961bb18.5c4
2025005647,4afd0b88.874
2025043990,593e3ee8.6b6
2025038346,5d00d51e.d26
2025046738,0cf49017.eb1
2025004671,6f12a705.608
2025005041,4e77ad73.ad2
2025043272,fbfc4e79.38a
2025001630,05cccd5c.627
2025009661,b1a73fe2.3ec
2025042036,9210fe33.934
2025047268,9a81aa93.47f
2025045066,2dd47c7f.515
2025034500,1938e529.329
2025049668,b07d813a.47a
2025044910,619d058a.ef6
2025037787,e3a73895.8c8
2025023107,61002ec8.5c0
2025044139,cac89376.268
2025038601,16bb717a.33e
2025046621,9548aa87.0ca
2025022370,490b0e80.d44
2025011759,71ebf94e.c4e
2025025231,e4db6b5a.1fa
2025004758,35fd10ad.c96
2025031053,53c92972.b6e
2025023174,fd93d158.6ad
2025037307,ae2692bc.a82
2025035952,e8e4b6ab.2fb
2025039912,558ba87b.64a
2025002365,25f3e963.a3a
2025026574,30c79f64.d27
2025008786,4345b8b3.3c5
2025000557,d603e6dc.df4
2025019724,77f19c86.c1d
2025041655,814ac463.c17
2025001859,724149d8.5d8
2025019038,799f7bfe.465
2025009501,a98c59ce.8be
2025032121,8369ac33.71d
2025024385,d6ec4b0d.611
2025012930,7aedc800.5fb
2025027216,f7db222f.4bd
2025049028,b97c7e2c.028
2025013330,6bf82025.d07
2025042800,a96fdbd3.dfe
2025004536,1022fb58.50f
2025031365,49a3a2c7.cfc
2025043758,db2a60ab.5cc
2025034976,36e51307.9fc
2025043807,848315a3.00a
2025024488,2910c68d.a71
2025000777,dc8e6286.0e7
2025043095,601396c5.9df
2025028689,b42161b3.efc
2025034691,f6d8d133.32e
2025005781,dad693c9.390
2025004568,ca877a69.adc
2025010762,7ae00c0b.382
2025030111,861cce9e.ca4
2025007611,737d1d25.a02
2025030317,14582b86.424
2025029556,404e21eb.040
2025028796,3a0c7653.667
2025024612,16a8565b.5b0
2025001918,31fdce01.acf
2025002414,4d6cc209.dc4
2025006774,6801fc3e.14a
2025005314,541fbd9e.d75
2025002094,dbc822fb.7b7
2025022838,3211911a.c42
2025024472,0e3b75c6.031
2025019626,9d0a977d.e28
2025044620,d212418e.c47
2025007626,e93a734f.39d
2025041509,e485984d.633
2025018498,f8ef036a.245
2025005695,d7797721.fe4
2025031097,0dcd5fc8.678
2025023597,5d0b3706.454
2025002606,83801a86.033
2025022413,74ac3f70.010
2025018254,bb153b19.fa8
2025046761,6a299164.d84
2025034595,508d8311.010
2025034201,4364e838.389
2025000486,726f549e.a1e
2025024996,42674732.372
2025040037,6eaec580.afa
2025036536,b4ff54cd.fcd
2025024651,da2da9ff.590
2025045491,7bfe7b67.a2f
2025021227,6d6dabbe.c6f
2025012570,d368ecad.f39
2025012321,1955a8f5.cc2
2025033058,22f47d90.afe
2025048695,bc15e921.c48
2025004577,9ed8a0e5.d52
2025006842,9126465b.499
2025046313,3fbb2e43.3cc
2025037816,9832531e.404
2025010741,3770d342.003
2025011342,5dd26bfc.deb
2025045208,741bbc8f.d22
2025005158,1376481b.abf
2025039339,0440541a.e2f
2025038651,22029860.44d
2025026583,166c2a01.933
2025047144,73a41c2f.9c2
2025026255,564b24ac.aaf
2025027503,da911848.545
2025030583,03267557.0d7
2025035957,85ff0aed.fe7
2025033892,63e97fc5.881
2025018896,708fcf0f.1ed
2025026105,857fc47f.461
2025025269,067dc656.124
2025037336,159d74f6.176
2025045822,29b05cd4.a71
2025035244,424aac8c.b0d
2025031735,c6faf5ea.f25
2025031700,8428ce54.2b2
2025013665,80520b55.e18
2025037920,1306ffeb.7a7
2025026116,76ba1744.9a8
2025013922,d8e56175.497
2025021175,4dbe1851.91b
2025003677,4b1d7f94.ca7
2025018979,f6542d80.ae5
2025041777,93d575a2.f89
2025006064,544222d8.aa3
2025045572,975c3406.01c
2025019199,73d2fb3d.c48
2025049982,62afd79d.61f
2025015171,d857873e.fb7
2025005239,c34f6d6e.72f
2025026084,dc2f6a04.0ba
2025021651,a25ed463.b15
2025027199,ff06ebe0.572
2025031547,bb31a3b2.07e
2025017919,7b9fdd87.793
2025002064,fd485927.e71
2025040082,bd3dbdbf.058
2025015938,c1669ae3.5d5
2025033057,92f6dab6.952
2025017475,09f7e14e.2cc
2025042437,0f9565e8.771
2025003408,f4db713e.8d2
2025024442,1fce4162.ded
2025006549,834d803a.851
2025043374,bca8856d.c68
2025001994,45b9098d.8b8
2025016750,2212bce8.a29
2025006807,0205db5d.257
2025013930,c3bae847.4bb
2025017321,703823d6.2f3
2025048214,4773ad2f.629
2025038199,0beef44d.bf4
2025033832,a8a5523c.f6d
2025031104,a288b2ac.2fe
2025034689,e784ac71.61c
2025016964,50ad7cd4.1b9
2025017458,5b08f447.c7e
2025012168,0f45b26b.ab0
2025043495,eda0a28e.c5e
2025014696,9cbd1392.d1e
2025020608,12ffdb6c.9a0
2025040383,8b35dbd2.5ea
2025046384,78ae706d.f0a
2025006274,255be0e9.220
